-0.081119	-1.3183
-0.75896	0.35564
0.019801	1.1193
-1.2909	0.13343
0.53206	-0.53117
0.16717	0.90835
-0.053083	-1.4996
-0.071804	-0.98332
0.26127	0.93181
-0.13088	0.93306
-0.40628	1.1275
0.31257	0.90152
0.62788	-0.1296
-0.21292	0.73031
-0.54557	-0.8439
0.10055	0.61498
1.2502	0.3381
0.13862	-0.89538
0.4736	-0.97978
0.38245	1.1896
0.96986	-0.25245
0.69939	0.010832
-0.050075	1.4031
-0.86012	-0.067872
1.0397	-0.44846
-0.15145	-1.1096
0.47148	1.1383
-0.19101	0.77816
1.1112	0.046057
0.56504	-1.1299
0.23909	1.0144
-0.98471	-0.23423
-0.66524	0.013847
0.11768	0.82119
-0.0057639	1.2126
0.79919	-0.26935
-0.12228	-0.80511
-1.1059	-0.045694
-0.62623	-0.74194
-0.12801	1.0553
-0.11418	-0.94569
-0.073459	-0.87405
0.037002	0.69873
0.25127	1.0156
0.16454	-1.2055
0.091974	-1.0222
-1.0699	-0.022388
0.19322	-0.92185
-0.1449	0.68536
-0.34647	-0.99662
0.6251	0.8993
-1.1748	0.08368
0.07401	1.0496
-0.62024	-1.2034
0.022008	0.93986
-1.4001	-0.20243
-0.3622	-0.87455
-0.84959	-0.3291
0.0094433	0.79374
0.94746	-0.054356
0.093676	1.0964
1.2214	-0.0025013
-0.34401	-1.0265
-0.075101	-1.1283
0.4346	-1.0911
-0.22677	1.0197
-0.32803	1.0852
-1.1921	-0.057407
0.3204	0.77148
0.17061	-0.833
-1.0349	-0.0029468
0.92266	-0.36093
-0.29352	0.97454
-0.0010205	-0.74019
0.84409	-0.12543
1.0626	0.026942
-0.001889	0.91174
0.043304	1.3181
0.14101	1.281
-0.089874	-1.1508
-0.83308	-0.015645
-1.3909	-0.19058
0.19685	0.85271
-0.043097	0.97396
0.29101	1.0682
1.0738	-0.28254
0.77046	-0.16394
-0.034385	0.63161
0.40138	0.79433
0.10134	-0.93882
0.13226	0.59074
-0.23748	1.124
0.84553	-0.14676
-1.2812	0.041763
-0.84551	-0.033007
0.21101	1.5092
-1.304	-0.056294
0.58957	-0.31363
-0.13846	-0.83603
-0.98928	0.14588
0.20539	1.1987
-0.98744	-0.12948
-0.87587	-0.12898
-0.77976	0.21501
-0.13701	-1.1878
-0.28839	1.0306
-0.22678	1.3378
0.097602	1.0417
-0.089181	-0.78449
0.28635	0.87691
-0.13857	-1.0857
-0.51994	0.12654
1.1432	0.030348
0.33583	1.0138
-0.21159	-1.2046
0.089157	1.0682
0.15329	1.2923
0.8025	0.71835
0.10737	1.1484
0.12142	0.83987
-0.23615	-0.95906
0.41904	1.2322
0.23696	0.87737
0.072547	0.9492
-0.035766	0.76449
-0.40028	-1.1807
-1.2697	-0.25997
0.75617	-0.077469
0.66471	-0.22803
0.16024	-0.67968
0.93984	-0.16629
-0.30829	0.89638
-0.2927	-0.89085
0.081788	1.0334
-0.29021	-0.71486
0.18407	1.1702
1.4509	-0.023825
0.30189	-0.88082
0.12858	-1.1055
0.95205	-0.069734
0.92536	0.16354
0.040508	0.76133
0.20709	-1.2131
-0.067913	0.74527
-0.3295	1.061
0.94115	0.14719
0.23561	1.2163
1.0704	0.26925
-0.12479	1.1009
-0.091078	1.1867
-0.95737	0.29543
0.60548	-0.93211
-1.3951	0.23488
-0.048389	-0.71046
0.24016	-1.0236
1.0826	0.033659
0.26803	1.3017
0.043676	-0.8744
1.1293	0.17425
0.91155	-0.2397
-0.065806	0.84138
1.3047	0.16775
0.14107	0.86938
1.2275	0.44045
-1.1767	-0.075769
-1.3363	0.050842
0.16743	-1.1185
0.17416	0.57381
1.57	0.062847
-0.063886	0.83852
0.1668	-0.74056
-0.15767	1.0529
1.2694	-0.31446
-0.19497	-1.116
0.15314	1.0465
0.88024	0.36525
0.086393	1.0988
-0.28663	1.3663
1.0441	-0.33506
-0.37204	1.1236
0.025758	0.84902
-1.1991	-0.092734
-0.18351	0.88635
0.29424	0.77002
0.10945	-0.90806
0.081771	1.2685
-1.0922	0.027169
0.22254	-0.66325
-0.08204	0.62179
-0.043958	0.98762
-0.066029	-1.3166
0.18967	1.0762
-1.1456	-0.019382
-0.12057	-0.95201
0.082565	1.1588
-0.69018	-0.031629
-1.5549	-0.34045
0.18329	0.98601
-0.032039	1.1598
0.0099515	0.98346
0.10191	1.2332
-0.38802	0.95862
-0.099269	-0.95793
-1.2969	0.2436
-1.0904	0.18105
1.2359	-0.19915
-0.047491	1.0882
-0.096098	1.2063
-0.32377	-0.92956
-0.31498	-0.93231
0.091312	0.72713
0.23348	1.1778
0.12565	1.0507
-0.068298	1.0639
-1.1803	-0.29043
0.00040146	-0.94335
0.35231	1.0029
-0.36962	-1.0983
-0.14308	-0.79124
1.0571	0.0080303
0.86862	-0.12456
0.11089	0.96971
0.32676	0.88701
1.1612	0.027604
-1.2312	0.032068
1.5144	-0.084978
-0.22407	1.0106
1.0993	-0.1214
-1.4784	0.23573
0.29111	0.88617
-1.324	-0.073435
-0.017699	0.93907
1.4429	0.054674
0.1339	-0.8081
0.86836	0.2727
1.1331	0.34163
0.12719	1.4942
0.40175	0.99195
-0.056733	1.0187
0.00020634	1.1299
-0.10111	-0.92556
0.042472	-0.73306
-0.019109	-0.58653
-0.049083	1.0317
-0.072608	1.015
0.52053	0.99495
-1.0068	-0.22506
0.18548	-0.99803
0.29332	-1.1023
-1.0959	-0.46419
-1.1788	0.035539
-0.95986	-0.44289
-0.98431	0.12195
-1.0622	-0.31566
-0.21055	-0.47544
0.12675	1.258
0.14037	0.91633
0.019845	0.68381
0.73924	0.52897
0.15703	-0.94069
-0.29739	1.3876
0.15472	-0.79019
-0.33754	1.3676
0.32915	-0.93457
0.022285	1.2147
-1.186	0.072715
-0.07072	1.1497
-0.065221	1.0292
-0.14264	-0.9722
-0.15091	-0.97324
1.2372	-0.020527
-0.65411	0.24728
-1.1015	-0.048384
-0.27732	0.87008
-0.14529	1.0409
-0.10722	1.1642
-1.2552	-0.31912
-1.1813	-0.30732
-0.003615	1.3397
-0.31915	0.79676
-1.1575	-0.28561
-0.28142	0.73945
0.79163	0.35549
0.11128	-0.82536
-0.11852	-1.2887
0.15146	-1.3239
0.85025	1.2606
-1.1235	-0.32184
1.2049	0.28081
-0.020956	-0.90709
-1.3403	-0.16839
1.5386	-0.60123
-0.035286	0.99596
0.13652	0.89395
0.52591	0.69103
0.36324	-0.5131
0.023599	-1.1734
-0.12241	1.082
-0.067115	-0.86579
0.13454	1.3448
1.0049	0.084574
-0.049897	-1.067
1.0558	0.43699
0.26854	-0.9552
0.060997	1.1062
-0.15899	0.83568
-0.85864	-0.20688
1.1372	-0.11336
1.0617	0.24473
0.23231	-0.65688
-0.21567	1.1368
1.0744	0.089127
0.35662	1.5583
0.15137	0.90221
0.039302	0.66394
-0.27162	-0.7609
0.30682	0.74042
-0.24667	0.93069
1.1912	0.022059
-0.36394	1.3896
0.53106	-0.83188
0.75559	-0.61135
-0.13782	0.86826
-0.1903	1.1384
-0.061933	-0.97087
0.040506	0.86361
-0.27323	-1.0401
1.0823	-0.10014
0.65516	-0.12989
0.0078016	-1.5016
0.062725	0.78633
0.25417	-0.78312
-0.28423	0.73658
0.8449	-0.21148
0.044143	1.3475
-1.2161	-0.29187
-0.15205	1.0014
-0.35288	-1.1287
0.4018	-0.87387
-0.11352	0.69842
-0.22352	1.0775
-1.3061	0.3029
-1.2841	0.23895
-0.35161	1.0614
-1.1699	0.21104
-0.19095	1.3814
-0.42311	1.3425
-1.4342	-0.22569
-0.14809	1.0365
0.24342	1.1841
1.1151	0.012057
-0.70001	-0.38612
1.1563	0.13187
0.26216	0.67699
-0.20246	1.4155
-1.4142	-0.23859
0.52381	-0.082967
-0.92297	-0.51091
0.18296	1.002
-0.26128	1.1429
1.3943	-0.36699
-0.020304	1.0153
0.20696	1.2063
-0.19281	-0.9283
0.0016156	0.76669
-1.258	0.12931
0.605	-0.1167
-1.0416	-0.14268
1.1376	0.25573
0.11643	-1.0468
-0.12549	0.75278
0.034351	1.1461
0.25093	-0.99631
-1.1754	-0.58123
-0.72627	0.03222
0.79997	-0.68134
-0.18934	0.97403
-1.298	-0.18528
-1.0706	0.047603
-1.6479	0.034388
-0.051338	-1.1104
0.18925	0.83826
-0.27672	1.2853
0.2668	1.0638
0.17252	-0.87704
-0.19771	-1.2518
-0.85897	0.091183
-1.5088	-0.13121
0.9456	0.1659
0.25412	0.50854
0.032953	1.2519
0.32283	-0.89803
-0.25058	1.2179
-0.86749	0.0023436
-0.11325	1.0768
0.57503	0.19592
-1.0607	0.12643
0.80026	0.014453
0.019804	0.70484
-1.0929	0.019485
-1.0678	0.065103
0.069442	-1.0181
-0.057449	1.1006
-0.12852	-1.1043
0.28331	1.1912
0.10893	-1.2722
-1.2145	0.1881
-0.12901	-0.97033
-0.40853	0.57417
-0.26738	0.81376
0.35797	-0.91172
-1.2675	-0.056847
-0.056303	0.90607
-0.43481	0.54833
-0.34627	-0.94138
-0.19244	1.1595
1.0332	-0.063072
-0.47883	-1.2389
-0.15115	0.96749
-0.051145	0.93024
0.041692	1.1868
0.1026	-1.1534
-0.11996	1.0962
1.1855	0.15225
-0.3088	-1.2481
0.061761	1.4327
-1.0357	-0.15224
-0.016525	-1.4389
-0.63139	-0.11691
0.96359	0.29494
-0.056779	-1.0444
0.76739	-0.065803
1.2449	0.31748
-0.085839	0.63134
0.88266	0.14013
0.39362	1.0721
-0.028587	1.2744
-0.14383	1.0847
0.76272	-0.031465
-1.1237	0.26368
-0.74414	0.33601
-0.083543	1.1085
0.036324	-0.84246
0.47222	1.3402
0.0011667	-1.4587
-0.45431	1.2693
-0.14429	-1.353
-0.19378	-0.96036
-0.32672	1.1406
0.087391	0.89139
0.87767	-0.15749
1.0437	0.28281
-0.23488	-0.96043
0.22817	-1.1067
-0.19324	-0.76549
0.85825	0.31298
-0.18518	1.0477
-0.98629	-0.018332
0.2435	0.91656
-0.72904	-0.084831
0.011361	-0.86889
-0.10042	1.0844
0.73312	-0.073625
0.040219	1.1039
-0.023893	1.1293
0.16979	-0.58423
1.1065	0.20654
-1.0138	-0.034029
-0.92684	0.16331
-0.95432	-0.38722
0.05049	1.0639
-1.3906	-0.057092
-0.9598	0.13033
0.9735	-0.21345
-0.13867	0.72616
0.07027	0.9887
0.20651	1.031
0.768	-0.00050571
-1.037	-0.31256
-0.074898	-0.78842
-0.23273	-1.2592
0.044907	-1.5335
0.2802	-1.086
-0.099864	1.1426
-0.032424	1.2596
-0.91962	-0.10176
-0.11216	1.0407
0.12265	-1.1429
0.35334	0.96418
-0.17697	1.099
1.2408	-0.24192
0.7162	0.072364
-0.33425	-0.96093
-0.10923	-1.1084
-1.2935	-0.02458
0.78161	0.30427
0.14431	1.2372
0.20948	1.1988
-0.075141	1.1262
0.47092	0.21651
-0.087478	-0.8784
-0.2001	0.92769
1.0886	0.32769
-0.097233	-0.79469
0.60609	-0.17531
0.96143	-0.13268
0.89372	-0.17179
1.0536	0.242
0.15908	1.2456
0.39231	-0.67137
-0.092529	-1.0838
0.089988	-1.0987
0.00027223	0.85877
-0.36279	1.1051
-0.87771	0.021093
-0.18824	-0.51241
-0.5348	0.50863
-1.6252	0.10698
0.16389	0.69109
-0.23499	1.0462
0.89127	-0.13043
-0.030105	1.3897
-1.1082	-0.19413
-0.012659	1.0409
-0.14414	1.1718
1.2141	0.03397
-0.16543	1.2181
-0.32429	1.537
0.86749	-0.16654
0.024697	-0.91156
0.036206	0.7955
0.016465	0.96523
-1.1034	0.14316
-0.9289	0.04094
0.0065258	-0.97354
-0.15045	0.64647
-1.2201	0.024263
1.0667	0.12558
0.13817	-0.86023
0.2473	-0.94327
-0.19521	0.80572
-0.031653	-1
-0.09436	1.2098
0.158	-1.1372
0.18915	-0.83329
-0.93662	6.3595e-005
-0.71021	0.25229
0.11301	0.57133
-0.29417	0.76393
0.061478	0.57634
0.29531	0.84726
-0.15539	-0.71293
-1.1306	0.016007
-1.293	-0.0021723
0.38891	0.97396
-0.23944	-1.084
1.1898	-0.32819
0.0055525	1.1813
0.41532	-0.95926
-1.2146	0.060441
0.3112	0.83068
-0.092577	0.79914
-0.021475	1.1331
-0.094981	-0.89356
0.020186	1.0771
-0.12588	-1.2094
0.24188	0.99214
-0.17018	1.0774
0.32337	1.0225
0.34421	1.077
-0.89257	0.42467
0.90212	-0.15062
-0.065021	-1.0233
0.028197	1.3863
0.15663	0.93887
-0.9079	0.066505
-0.31049	-1.0781
-1.1546	0.33706
-0.23402	-1.0176
-0.035154	-1.1612
-0.045745	0.92775
0.012448	-1.1363
-0.045148	0.89062
0.93186	0.013637
-0.81182	-0.0908
1.1415	0.19527
1.0147	0.098296
-0.065308	0.73333
-0.19023	-1.0569
-0.1021	1.0024
1.1413	0.10074
1.3355	-0.12744
1.0886	0.14923
0.95901	-0.10732
-0.095712	-1.0535
1.072	-0.25443
0.9027	0.44444
1.0476	-0.31596
1.1184	-0.18718
-0.0075835	0.8753
-0.87317	0.1726
1.0841	0.12323
1.3962	-0.15138
-1.0198	0.32917
1.0082	-0.063918
1.1334	0.026487
0.97938	-0.33434
0.028333	-0.71493
0.66401	-0.20192
-0.85929	-0.059148
-0.16859	0.86091
-0.91413	0.30475
0.93609	0.28187
-0.79901	0.050537
0.121	1.001
-1.2343	0.32881
-0.034468	-0.94701
0.080396	0.86852
0.096672	1.0319
-0.21074	-1.0696
0.22396	0.81225
-0.38042	-0.80063
0.025469	1.1546
0.29597	0.84075
0.96804	-0.25045
-0.27705	-1.063
0.199	-1.1752
-1.1588	-0.061149
0.78945	0.046762
1.0451	-0.29203
-0.047896	1.0205
0.26205	-1.0201
0.20946	1.031
0.83655	0.29098
-1.0875	0.30074
0.73581	-0.071385
0.025557	0.94081
-1.1678	-0.017391
0.13542	0.91408
-0.015455	0.79203
0.15122	-1.0305
0.73791	0.056648
0.32284	-1.246
0.26882	1.0597
-0.58401	0.19517
0.14867	-0.55744
0.31191	-0.67434
0.064072	1.1653
-0.25305	0.55962
0.10308	0.83091
0.18495	-0.88337
-0.1346	1.1699
0.15858	1.1292
0.17565	1.24
1.0824	0.015336
-0.029006	1.2113
0.30132	-0.6661
0.026962	1.196
0.097873	0.84421
0.01105	0.73066
0.58398	0.094918
1.2626	0.20419
-1.3418	-0.11289
0.011859	-1.0041
0.35785	0.78372
-0.05914	1.3688
-0.27353	-0.76615
0.040691	1.4018
0.3704	0.54418
-0.8614	-0.39647
1.0937	-0.097913
-1.1379	0.11723
-0.8994	0.13239
-0.021537	1.1416
-0.28123	0.76701
-0.024708	-1.0605
0.88194	-0.15947
0.88264	-0.15967
1.0171	0.16376
-0.68765	-0.12596
-0.13228	-0.83249
-0.23701	0.95433
-0.34771	-0.77177
0.24636	1.0389
-0.9567	0.27071
0.89222	-0.048357
-0.082978	0.94643
0.71969	-0.042754
0.11364	0.83436
0.13278	-1.0149
-0.02333	1.1126
-1.0127	0.4848
-0.76885	0.20669
-0.74856	-0.024724
-0.31896	0.90041
-0.0028613	-0.95211
-0.21544	1.3385
-0.76728	0.13115
-0.21438	1.5946
0.10971	-0.65219
-0.010883	-0.61886
-1.1242	-0.11162
0.097248	0.97783
0.42273	-0.60841
-0.00081484	1.1049
-0.91592	0.1316
0.70271	-0.061994
0.84047	0.22686
-0.30901	1.1949
-0.018597	-0.66209
0.12699	1.6593
-1.0459	0.28476
1.3004	0.20184
-0.019489	1.2776
0.018286	1.0706
0.046984	-1.4827
1.1435	0.033792
0.40605	1.0919
0.24785	-1.1239
0.069406	0.95183
0.21869	-1.0053
-1.5477	0.23102
0.33688	-0.98672
0.022326	0.84825
-0.33134	0.7813
1.0112	0.33556
-0.015103	1.0069
-1.0399	-0.28839
-0.053421	-1.0301
0.06273	1.3575
-0.47468	1.1878
-1.2185	-0.15912
-0.20444	0.64144
0.080484	0.95474
-1.0793	0.0028901
-1.0323	0.32705
-1.2986	-0.089259
1.2513	0.16755
-0.77814	0.4045
0.049095	1.0297
-1.4007	0.10268
0.17411	-1.1455
0.27921	-1.3464
1.1122	0.044922
0.0018051	0.91658
-0.011534	1.0187
-0.37568	1.0083
0.20612	-1.1237
0.090992	1.0224
-0.0010782	-0.60604
0.16563	-0.8359
-0.19445	0.9601
1.0603	0.1986
0.86848	0.011173
0.95045	-0.27455
-1.2658	-0.040886
-1.1481	-0.20521
0.83415	0.16817
-0.22653	-0.94602
-1.1667	0.27712
0.97366	0.24642
-1.0411	0.086922
-0.21853	1.1858
-0.063295	0.78153
-0.069688	0.94624
0.95205	0.1668
-1.042	0.026773
-1.2557	0.13536
-0.83266	-0.27098
0.27525	1.3484
0.16887	0.79073
-0.0077173	0.66604
0.054659	1.1627
0.21092	-0.83854
0.04935	1.0277
-0.065282	1.2134
0.93509	0.093659
1.0131	0.027353
-0.66216	-0.028953
-0.10644	1.4082
0.014277	1.146
-0.80507	-0.33454
1.0926	-0.21782
-0.079374	-0.90571
0.12595	-0.95776
0.0096517	1.091
0.0088942	1.0519
0.97538	0.48698
-0.12581	0.61887
0.21148	1.2726
-0.76472	-0.19288
0.098913	-0.90199
-1.164	-0.28247
-0.4198	-1.0438
-0.09661	-0.92598
1.0027	0.11142
-0.13816	-1.4187
-0.14187	-1.0515
0.96432	0.29679
-0.83634	-0.16864
-0.20769	0.94992
0.023266	-1.0715
0.1159	1.1511
1.3509	0.25772
0.14765	0.92642
0.061077	1.1968
0.87661	-0.18097
0.028224	1.1317
-0.11506	1.0878
0.044098	1.0009
-1.182	0.078543
-0.23324	0.92482
-0.22941	1.0743
0.19714	1.1564
-0.082004	0.87098
0.13952	0.99386
-0.14951	1.2836
-0.60296	-0.34733
-0.058438	-0.90883
-0.0075791	0.4967
-0.034032	1.0037
-0.39236	-0.77455
-1.1318	0.037108
0.29168	1.2346
1.0282	-0.14583
1.219	0.0046008
0.37112	1.1054
-0.40273	-1.0369
0.47048	-1.2544
-0.24216	1.106
0.089396	0.7527
0.069142	-0.83286
0.22801	0.75818
1.0842	0.059752
-0.36053	-1.1273
-0.0077102	-0.75511
-1.122	-0.19136
0.87985	-0.39398
-0.21084	-1.7933
0.38731	1.0077
0.24569	1.0333
-0.7086	-0.23008
0.15648	1.2016
-0.026281	0.97614
0.89171	-0.19263
0.18708	-0.82188
0.012195	-0.67181
0.53866	0.81913
-0.1052	1.3459
0.063615	0.55557
1.6492	0.24904
-0.14677	0.85884
-0.30074	0.59423
-0.21931	0.7814
-0.36871	1.3473
0.24962	0.93565
0.030345	0.63232
0.96209	0.18589
1.1711	-0.031218
-0.46312	1.2123
-0.077343	-0.99539
0.15206	1.099
-0.25971	1.0244
-0.27786	-0.70788
-0.024964	1.1253
-0.18225	0.95314
0.030858	0.51101
1.2106	-0.037789
1.2554	0.058083
0.15113	-0.70956
-0.26594	0.74705
0.05834	-1.295
0.22714	1.2455
-0.077221	1.1959
-0.99238	0.051686
-0.073831	1.0721
0.92576	-0.042259
0.025771	-0.85874
-0.23869	0.84857
1.2008	0.14616
-1.1877	-0.52578
-1.0378	0.089828
-1.1064	0.11432
1.3804	-0.18079
-0.52511	-0.66869
1.1062	0.25831
-0.93693	0.26839
-1.1173	-0.035944
-1.0666	-0.21245
-0.25171	0.93036
-0.044921	-1.2869
-0.8418	-0.33268
-0.49949	0.69313
1.3712	0.14521
0.020672	1.4273
0.85909	0.30315
-0.15418	1.0365
-0.031411	0.99914
0.10955	1.0391
-0.17949	1.5523
-0.72616	-0.01162
-1.0397	0.088936
-0.003734	-1.2597
-0.077687	-1.3666
0.79816	-0.21315
-0.030955	-0.83502
-0.041823	1.0954
0.003666	0.99031
-1.006	-0.20555
0.08617	0.99024
-0.22558	-1.2307
-0.26346	1.0096
-0.090668	0.93921
-0.28293	-1.1847
-0.16059	0.93972
-0.3416	-0.88453
-1.0611	0.055691
-0.37712	-0.24335
-0.0064721	-0.88998
0.21842	0.85857
-0.56355	-0.33276
0.38318	-0.99779
-0.26478	0.90874
-0.14494	1.1533
-0.1667	0.79433
-0.81856	0.082138
-0.95349	-0.040074
-0.25464	1.0131
0.11179	0.95026
-0.1904	1.0635
-0.14197	-1.0638
0.96953	-0.21193
0.26387	-1.254
0.070508	0.8443
0.97807	0.16182
-1.0887	0.04137
-0.043985	-1.0073
1.0616	-0.024186
0.205	1.0704
-1.037	0.1088
0.16193	-0.99008
0.078728	1.1163
0.004435	0.94361
-0.21058	0.67194
-0.31313	0.7137
-0.11938	1.1562
0.95348	0.042861
0.83086	0.087048
0.84184	-0.36246
0.12392	1.4042
-0.026451	-0.9313
0.064101	1.3457
0.24673	1.2813
1.1591	0.14429
0.42194	-1.1971
-1.1606	-0.004513
0.030297	1.3042
-0.1114	1.1075
1.3104	-0.18201
1.0598	-0.14368
-0.73666	0.044761
-0.08436	-0.57146
-0.25337	1.4306
-0.16677	-0.73667
1.2008	0.15118
-1.1401	0.060814
0.0060121	1.0996
-0.020842	1.0655
-0.16337	0.88189
0.096364	-1.1433
0.16553	-0.76739
0.19425	-1.0543
0.020582	1.0837
1.0086	-0.50352
0.23763	-0.8155
-0.32814	1.1231
1.1503	0.17307
-0.95501	0.12984
1.0485	0.2773
0.6028	-0.18987
-1.2014	-0.16156
0.30957	-1.0943
-0.6365	-0.23967
0.37829	1.3357
1.1389	0.034941
0.038394	-1.119
-0.081919	0.86788
-0.89131	0.11528
-0.2885	-0.89791
-0.24202	1.2092
1.4449	-0.2471
-0.040079	-1.5983
0.22721	1.1541
1.5448	-0.074173
0.16586	1.1941
-1.154	-0.14731
1.2676	-0.07526
-0.085675	-0.93333
-1.4229	-0.039663
-0.13275	0.98475
-1.1508	0.35754
-0.022856	-0.95385
-0.29339	0.63989
-1.0994	-0.11881
0.83136	0.12597
-1.1795	-0.058858
-0.027577	1.2445
1.2456	0.23629
1.2675	-0.09186
-0.53939	0.91323
0.32509	1.2937
0.24167	-0.8001
-1.3458	0.075522
-0.88997	0.057271
0.52249	0.5231
-0.98858	-0.11356
-0.99511	-0.8004
-1.0449	-0.26193
-0.055372	0.87507
-0.26767	-0.74217
0.17092	0.96413
0.13262	0.56065
0.36303	-0.77287
1.1407	0.13508
-1.3528	0.1415
-0.037596	-0.89811
1.2496	-0.16899
-1.1885	0.12389
0.46241	1.1477
-0.82875	0.17041
0.043978	-1.0243
1.4135	-0.11186
-0.52869	-0.43757
0.12025	0.61279
0.35302	-0.71332
-0.37918	-0.82867
-1.2917	0.11469
0.19667	0.99879
0.45152	0.92155
0.67283	0.091823
0.16397	1.1204
-0.94229	-0.11398
-1.1285	-0.060981
-0.93356	-0.018697
1.2429	0.34202
-0.070522	-1.1775
-1.2016	-0.15496
1.0247	0.25975
-1.0665	0.14903
-1.2441	0.0853
-1.4773	0.0063638
0.14096	0.8701
-1.364	-0.098247
1.182	0.045791
1.1477	0.0029866
0.75956	1.0605
0.78431	-0.30567
-0.98796	0.23463
0.88542	-0.0084566
0.023557	1.3742
